timestamp,machine_id,power_kw
2025-03-10T17:41:27.000Z,CNC-09,6.267
2025-03-10T17:41:28.000Z,CNC-09,6.705
2025-03-10T17:41:29.000Z,CNC-09,6.304
2025-03-10T17:41:30.000Z,CNC-09,5.989
2025-03-10T17:41:31.000Z,CNC-09,5.12
2025-03-10T17:41:32.000Z,CNC-09,5.799
2025-03-10T17:41:33.000Z,CNC-09,5.271
2025-03-10T17:41:34.000Z,CNC-09,6.484
2025-03-10T17:41:35.000Z,CNC-09,6.204
2025-03-10T17:41:36.000Z,CNC-09,5.926
2025-03-10T17:41:37.000Z,CNC-09,6.527
2025-03-10T17:41:38.000Z,CNC-09,6.267
2025-03-10T17:41:39.000Z,CNC-09,5.371
2025-03-10T17:41:40.000Z,CNC-09,6.684
2025-03-10T17:41:41.000Z,CNC-09,6.597
2025-03-10T17:41:42.000Z,CNC-09,5.57
2025-03-10T17:41:43.000Z,CNC-09,5.823
2025-03-10T17:41:44.000Z,CNC-09,6.704
2025-03-10T17:41:45.000Z,CNC-09,5.937
2025-03-10T17:41:46.000Z,CNC-09,6.388
2025-03-10T17:41:47.000Z,CNC-09,5.818
2025-03-10T17:41:48.000Z,CNC-09,5.159
2025-03-10T17:41:49.000Z,CNC-09,6.354
2025-03-10T17:41:50.000Z,CNC-09,5.257
2025-03-10T17:41:51.000Z,CNC-09,5.72
2025-03-10T17:41:52.000Z,CNC-09,5.429
2025-03-10T17:41:53.000Z,CNC-09,5.371
2025-03-10T17:41:54.000Z,CNC-09,6.084
2025-03-10T17:41:55.000Z,CNC-09,5.908
2025-03-10T17:41:56.000Z,CNC-09,5.07
2025-03-10T17:41:57.000Z,CNC-09,4.942
2025-03-10T17:41:58.000Z,CNC-09,4.967
2025-03-10T17:41:59.000Z,CNC-09,6.056
2025-03-10T17:42:00.000Z,CNC-09,5.541
2025-03-10T17:42:01.000Z,CNC-09,5.321
2025-03-10T17:42:02.000Z,CNC-09,6.193
2025-03-10T17:42:03.000Z,CNC-09,6.471
2025-03-10T17:42:04.000Z,CNC-09,6.15
2025-03-10T17:42:05.000Z,CNC-09,4.934
2025-03-10T17:42:06.000Z,CNC-09,6.007
2025-03-10T17:42:07.000Z,CNC-09,6.319
2025-03-10T17:42:08.000Z,CNC-09,6.305
2025-03-10T17:42:09.000Z,CNC-09,6.903
2025-03-10T17:42:10.000Z,CNC-09,6.579
2025-03-10T17:42:11.000Z,CNC-09,6.102
2025-03-10T17:42:12.000Z,CNC-09,5.719
2025-03-10T17:42:13.000Z,CNC-09,5.497
2025-03-10T17:42:14.000Z,CNC-09,5.551
2025-03-10T17:42:15.000Z,CNC-09,6.387
2025-03-10T17:42:16.000Z,CNC-09,4.854
2025-03-10T17:42:17.000Z,CNC-09,5.173
2025-03-10T17:42:18.000Z,CNC-09,5.056
2025-03-10T17:42:19.000Z,CNC-09,6.384
2025-03-10T17:42:20.000Z,CNC-09,5.469
2025-03-10T17:42:21.000Z,CNC-09,6.655
2025-03-10T17:42:22.000Z,CNC-09,4.744
2025-03-10T17:42:23.000Z,CNC-09,5.743
2025-03-10T17:42:24.000Z,CNC-09,5.801
2025-03-10T17:42:25.000Z,CNC-09,5.618
2025-03-10T17:42:26.000Z,CNC-09,5.288
2025-03-10T17:42:27.000Z,CNC-09,5.955
2025-03-10T17:42:28.000Z,CNC-09,6.026
2025-03-10T17:42:29.000Z,CNC-09,6.094
2025-03-10T17:42:30.000Z,CNC-09,5.853
2025-03-10T17:42:31.000Z,CNC-09,5.741
2025-03-10T17:42:32.000Z,CNC-09,5.859
2025-03-10T17:42:33.000Z,CNC-09,6.233
2025-03-10T17:42:34.000Z,CNC-09,4.929
2025-03-10T17:42:35.000Z,CNC-09,6.113
2025-03-10T17:42:36.000Z,CNC-09,5.261
2025-03-10T17:42:37.000Z,CNC-09,5.775
2025-03-10T17:42:38.000Z,CNC-09,6.939
2025-03-10T17:42:39.000Z,CNC-09,5.249
2025-03-10T17:42:40.000Z,CNC-09,6.077
2025-03-10T17:42:41.000Z,CNC-09,5.307
2025-03-10T17:42:42.000Z,CNC-09,6.394
2025-03-10T17:42:43.000Z,CNC-09,5.878
2025-03-10T17:42:44.000Z,CNC-09,6.062
2025-03-10T17:42:45.000Z,CNC-09,5.03
2025-03-10T17:42:46.000Z,CNC-09,5.431
2025-03-10T17:42:47.000Z,CNC-09,6.065
2025-03-10T17:42:48.000Z,CNC-09,5.043
2025-03-10T17:42:49.000Z,CNC-09,5.161
2025-03-10T17:42:50.000Z,CNC-09,5.179
2025-03-10T17:42:51.000Z,CNC-09,5.05
2025-03-10T17:42:52.000Z,CNC-09,6.441
2025-03-10T17:42:53.000Z,CNC-09,5.299
2025-03-10T17:42:54.000Z,CNC-09,5.785
2025-03-10T17:42:55.000Z,CNC-09,5.004
2025-03-10T17:42:56.000Z,CNC-09,6.015
2025-03-10T17:42:57.000Z,CNC-09,5.472
2025-03-10T17:42:58.000Z,CNC-09,6.37
2025-03-10T17:42:59.000Z,CNC-09,6.342
2025-03-10T17:43:00.000Z,CNC-09,6.124
2025-03-10T17:43:01.000Z,CNC-09,6.06
2025-03-10T17:43:02.000Z,CNC-09,5.393
2025-03-10T17:43:03.000Z,CNC-09,5.313
2025-03-10T17:43:04.000Z,CNC-09,5.115
2025-03-10T17:43:05.000Z,CNC-09,4.652
2025-03-10T17:43:06.000Z,CNC-09,5.792
2025-03-10T17:43:07.000Z,CNC-09,5.918
2025-03-10T17:43:08.000Z,CNC-09,5.611
2025-03-10T17:43:09.000Z,CNC-09,5.833
2025-03-10T17:43:10.000Z,CNC-09,5.613
2025-03-10T17:43:11.000Z,CNC-09,5.355
2025-03-10T17:43:12.000Z,CNC-09,6.359
2025-03-10T17:43:13.000Z,CNC-09,5.672
2025-03-10T17:43:14.000Z,CNC-09,5.835
2025-03-10T17:43:15.000Z,CNC-09,5.738
2025-03-10T17:43:16.000Z,CNC-09,5.032
2025-03-10T17:43:17.000Z,CNC-09,5.967
2025-03-10T17:43:18.000Z,CNC-09,6.113
2025-03-10T17:43:19.000Z,CNC-09,5.364
2025-03-10T17:43:20.000Z,CNC-09,6.949
2025-03-10T17:43:21.000Z,CNC-09,5.858
2025-03-10T17:43:22.000Z,CNC-09,6.339
2025-03-10T17:43:23.000Z,CNC-09,5.712
2025-03-10T17:43:24.000Z,CNC-09,5.613
2025-03-10T17:43:25.000Z,CNC-09,6.186
2025-03-10T17:43:26.000Z,CNC-09,4.967
2025-03-10T17:43:27.000Z,CNC-09,6.057
2025-03-10T17:43:28.000Z,CNC-09,6.01
2025-03-10T17:43:29.000Z,CNC-09,5.765
2025-03-10T17:43:30.000Z,CNC-09,6.421
2025-03-10T17:43:31.000Z,CNC-09,5.948
2025-03-10T17:43:32.000Z,CNC-09,5.82
2025-03-10T17:43:33.000Z,CNC-09,5.953
2025-03-10T17:43:34.000Z,CNC-09,5.904
2025-03-10T17:43:35.000Z,CNC-09,5.451
2025-03-10T17:43:36.000Z,CNC-09,5.513
2025-03-10T17:43:37.000Z,CNC-09,5.069
2025-03-10T17:43:38.000Z,CNC-09,5.552
2025-03-10T17:43:39.000Z,CNC-09,5.498
2025-03-10T17:43:40.000Z,CNC-09,6.139
2025-03-10T17:43:41.000Z,CNC-09,5.817
2025-03-10T17:43:42.000Z,CNC-09,6.74
2025-03-10T17:43:43.000Z,CNC-09,5.928
2025-03-10T17:43:44.000Z,CNC-09,5.34
2025-03-10T17:43:45.000Z,CNC-09,5.133
2025-03-10T17:43:46.000Z,CNC-09,0.563
2025-03-10T17:43:47.000Z,CNC-09,0.635
2025-03-10T17:43:48.000Z,CNC-09,0.697
2025-03-10T17:43:49.000Z,CNC-09,0.551
2025-03-10T17:43:50.000Z,CNC-09,0.683
2025-03-10T17:43:51.000Z,CNC-09,0.733
2025-03-10T17:43:52.000Z,CNC-09,0.574
2025-03-10T17:43:53.000Z,CNC-09,0.57
2025-03-10T17:43:54.000Z,CNC-09,0.415
2025-03-10T17:43:55.000Z,CNC-09,0.653
2025-03-10T17:43:56.000Z,CNC-09,0.509
2025-03-10T17:43:57.000Z,CNC-09,0.612
2025-03-10T17:43:58.000Z,CNC-09,0.51
2025-03-10T17:43:59.000Z,CNC-09,0.537
2025-03-10T17:44:00.000Z,CNC-09,0.588
2025-03-10T17:44:01.000Z,CNC-09,0.543
2025-03-10T17:44:02.000Z,CNC-09,0.668
2025-03-10T17:44:03.000Z,CNC-09,0.606
2025-03-10T17:44:04.000Z,CNC-09,0.503
2025-03-10T17:44:05.000Z,CNC-09,0.632
2025-03-10T17:44:06.000Z,CNC-09,0.525
2025-03-10T17:44:07.000Z,CNC-09,0.575
2025-03-10T17:44:08.000Z,CNC-09,0.681
2025-03-10T17:44:09.000Z,CNC-09,0.645
2025-03-10T17:44:10.000Z,CNC-09,0.624
2025-03-10T17:44:11.000Z,CNC-09,0.479
2025-03-10T17:44:12.000Z,CNC-09,0.572
2025-03-10T17:44:13.000Z,CNC-09,0.514
2025-03-10T17:44:14.000Z,CNC-09,0.55
2025-03-10T17:44:15.000Z,CNC-09,0.523
2025-03-10T17:44:16.000Z,CNC-09,0.438
2025-03-10T17:44:17.000Z,CNC-09,0.491
2025-03-10T17:44:18.000Z,CNC-09,0.699
2025-03-10T17:44:19.000Z,CNC-09,0.72
2025-03-10T17:44:20.000Z,CNC-09,0.614
2025-03-10T17:44:21.000Z,CNC-09,0.533
2025-03-10T17:44:22.000Z,CNC-09,0.636
2025-03-10T17:44:23.000Z,CNC-09,0.693
2025-03-10T17:44:24.000Z,CNC-09,0.596
2025-03-10T17:44:25.000Z,CNC-09,0.569
2025-03-10T17:44:26.000Z,CNC-09,0.489
2025-03-10T17:44:27.000Z,CNC-09,0.642
2025-03-10T17:44:28.000Z,CNC-09,0.62
2025-03-10T17:44:29.000Z,CNC-09,0.583
2025-03-10T17:44:30.000Z,CNC-09,0.567
2025-03-10T17:44:31.000Z,CNC-09,0.579
2025-03-10T17:44:32.000Z,CNC-09,0.568
2025-03-10T17:44:33.000Z,CNC-09,0.703
2025-03-10T17:44:34.000Z,CNC-09,0.618
2025-03-10T17:44:35.000Z,CNC-09,0.633
2025-03-10T17:44:36.000Z,CNC-09,0.644
2025-03-10T17:44:37.000Z,CNC-09,0.672
2025-03-10T17:44:38.000Z,CNC-09,0.614
2025-03-10T17:44:39.000Z,CNC-09,0.74
2025-03-10T17:44:40.000Z,CNC-09,0.607
2025-03-10T17:44:41.000Z,CNC-09,0.556
2025-03-10T17:44:42.000Z,CNC-09,0.591
2025-03-10T17:44:43.000Z,CNC-09,0.633
2025-03-10T17:44:44.000Z,CNC-09,0.623
2025-03-10T17:44:45.000Z,CNC-09,0.578
2025-03-10T17:44:46.000Z,CNC-09,0.622
2025-03-10T17:44:47.000Z,CNC-09,0.641
2025-03-10T17:44:48.000Z,CNC-09,0.552
2025-03-10T17:44:49.000Z,CNC-09,0.648
2025-03-10T17:44:50.000Z,CNC-09,0.552
2025-03-10T17:44:51.000Z,CNC-09,0.639
2025-03-10T17:44:52.000Z,CNC-09,0.621
2025-03-10T17:44:53.000Z,CNC-09,0.823
2025-03-10T17:44:54.000Z,CNC-09,0.612
2025-03-10T17:44:55.000Z,CNC-09,0.554
2025-03-10T17:44:56.000Z,CNC-09,0.533
2025-03-10T17:44:57.000Z,CNC-09,0.645
2025-03-10T17:44:58.000Z,CNC-09,0.638
2025-03-10T17:44:59.000Z,CNC-09,0.664
2025-03-10T17:45:00.000Z,CNC-09,0.668
2025-03-10T17:45:01.000Z,CNC-09,0.698
2025-03-10T17:45:02.000Z,CNC-09,0.48
2025-03-10T17:45:03.000Z,CNC-09,0.579
2025-03-10T17:45:04.000Z,CNC-09,0.807
2025-03-10T17:45:05.000Z,CNC-09,0.57
2025-03-10T17:45:06.000Z,CNC-09,0.542
2025-03-10T17:45:07.000Z,CNC-09,0.592
2025-03-10T17:45:08.000Z,CNC-09,0.497
2025-03-10T17:45:09.000Z,CNC-09,0.753
2025-03-10T17:45:10.000Z,CNC-09,0.509
2025-03-10T17:45:11.000Z,CNC-09,0.663
2025-03-10T17:45:12.000Z,CNC-09,0.505
2025-03-10T17:45:13.000Z,CNC-09,0.561
2025-03-10T17:45:14.000Z,CNC-09,0.455
2025-03-10T17:45:15.000Z,CNC-09,0.515
2025-03-10T17:45:16.000Z,CNC-09,0.672
2025-03-10T17:45:17.000Z,CNC-09,0.469
2025-03-10T17:45:18.000Z,CNC-09,0.732
2025-03-10T17:45:19.000Z,CNC-09,0.629
2025-03-10T17:45:20.000Z,CNC-09,0.625
2025-03-10T17:45:21.000Z,CNC-09,0.596
2025-03-10T17:45:22.000Z,CNC-09,0.525
2025-03-10T17:45:23.000Z,CNC-09,0.49
2025-03-10T17:45:24.000Z,CNC-09,0.699
2025-03-10T17:45:25.000Z,CNC-09,0.584
2025-03-10T17:45:26.000Z,CNC-09,0.642
2025-03-10T17:45:27.000Z,CNC-09,0.759
2025-03-10T17:45:28.000Z,CNC-09,0.592
2025-03-10T17:45:29.000Z,CNC-09,0.731
2025-03-10T17:45:30.000Z,CNC-09,13.674
2025-03-10T17:45:31.000Z,CNC-09,13.339
2025-03-10T17:45:32.000Z,CNC-09,13.858
2025-03-10T17:45:33.000Z,CNC-09,9.016
2025-03-10T17:45:34.000Z,CNC-09,10.915
2025-03-10T17:45:35.000Z,CNC-09,10.924
2025-03-10T17:45:36.000Z,CNC-09,11.267
2025-03-10T17:45:37.000Z,CNC-09,10.044
2025-03-10T17:45:38.000Z,CNC-09,11.409
2025-03-10T17:45:39.000Z,CNC-09,9.075
2025-03-10T17:45:40.000Z,CNC-09,9.473
2025-03-10T17:45:41.000Z,CNC-09,10.125
2025-03-10T17:45:42.000Z,CNC-09,10.454
2025-03-10T17:45:43.000Z,CNC-09,11.131
2025-03-10T17:45:44.000Z,CNC-09,10.954
2025-03-10T17:45:45.000Z,CNC-09,12.036
2025-03-10T17:45:46.000Z,CNC-09,10.307
2025-03-10T17:45:47.000Z,CNC-09,10.522
2025-03-10T17:45:48.000Z,CNC-09,11.445
2025-03-10T17:45:49.000Z,CNC-09,9.907
2025-03-10T17:45:50.000Z,CNC-09,11.25
2025-03-10T17:45:51.000Z,CNC-09,11.777
2025-03-10T17:45:52.000Z,CNC-09,10.493
2025-03-10T17:45:53.000Z,CNC-09,10.133
2025-03-10T17:45:54.000Z,CNC-09,11.044
2025-03-10T17:45:55.000Z,CNC-09,10.063
2025-03-10T17:45:56.000Z,CNC-09,12.808
2025-03-10T17:45:57.000Z,CNC-09,10.381
2025-03-10T17:45:58.000Z,CNC-09,10.679
2025-03-10T17:45:59.000Z,CNC-09,10.101
2025-03-10T17:46:00.000Z,CNC-09,11.83
2025-03-10T17:46:01.000Z,CNC-09,10.97
2025-03-10T17:46:02.000Z,CNC-09,9.661
2025-03-10T17:46:03.000Z,CNC-09,8.801
2025-03-10T17:46:04.000Z,CNC-09,9.112
2025-03-10T17:46:05.000Z,CNC-09,7.864
2025-03-10T17:46:06.000Z,CNC-09,11.833
2025-03-10T17:46:07.000Z,CNC-09,11.001
2025-03-10T17:46:08.000Z,CNC-09,10.252
2025-03-10T17:46:09.000Z,CNC-09,9.327
2025-03-10T17:46:10.000Z,CNC-09,10.646
2025-03-10T17:46:11.000Z,CNC-09,10.795
2025-03-10T17:46:12.000Z,CNC-09,10.456
2025-03-10T17:46:13.000Z,CNC-09,11.193
2025-03-10T17:46:14.000Z,CNC-09,10.902
2025-03-10T17:46:15.000Z,CNC-09,10.406
2025-03-10T17:46:16.000Z,CNC-09,11.157
2025-03-10T17:46:17.000Z,CNC-09,11.519
2025-03-10T17:46:18.000Z,CNC-09,9.923
2025-03-10T17:46:19.000Z,CNC-09,10.953
2025-03-10T17:46:20.000Z,CNC-09,10.541
2025-03-10T17:46:21.000Z,CNC-09,10.38
2025-03-10T17:46:22.000Z,CNC-09,10.565
2025-03-10T17:46:23.000Z,CNC-09,11.186
2025-03-10T17:46:24.000Z,CNC-09,8.323
2025-03-10T17:46:25.000Z,CNC-09,10.55
2025-03-10T17:46:26.000Z,CNC-09,10.425
2025-03-10T17:46:27.000Z,CNC-09,10.029
2025-03-10T17:46:28.000Z,CNC-09,11.684
2025-03-10T17:46:29.000Z,CNC-09,10.161
2025-03-10T17:46:30.000Z,CNC-09,10.756
2025-03-10T17:46:31.000Z,CNC-09,10.46
2025-03-10T17:46:32.000Z,CNC-09,11.963
2025-03-10T17:46:33.000Z,CNC-09,10.128
2025-03-10T17:46:34.000Z,CNC-09,10.214
2025-03-10T17:46:35.000Z,CNC-09,10.673
2025-03-10T17:46:36.000Z,CNC-09,9.355
2025-03-10T17:46:37.000Z,CNC-09,9.712
2025-03-10T17:46:38.000Z,CNC-09,8.84
2025-03-10T17:46:39.000Z,CNC-09,11.547
2025-03-10T17:46:40.000Z,CNC-09,11.81
2025-03-10T17:46:41.000Z,CNC-09,9.997
2025-03-10T17:46:42.000Z,CNC-09,7.629
2025-03-10T17:46:43.000Z,CNC-09,9.279
2025-03-10T17:46:44.000Z,CNC-09,8.739
2025-03-10T17:46:45.000Z,CNC-09,12.495
2025-03-10T17:46:46.000Z,CNC-09,11.153
2025-03-10T17:46:47.000Z,CNC-09,9.631
2025-03-10T17:46:48.000Z,CNC-09,11.013
2025-03-10T17:46:49.000Z,CNC-09,11.269
2025-03-10T17:46:50.000Z,CNC-09,10.685
2025-03-10T17:46:51.000Z,CNC-09,11.405
2025-03-10T17:46:52.000Z,CNC-09,9.69
2025-03-10T17:46:53.000Z,CNC-09,10.402
2025-03-10T17:46:54.000Z,CNC-09,9.88
2025-03-10T17:46:55.000Z,CNC-09,9.009
2025-03-10T17:46:56.000Z,CNC-09,9.252
2025-03-10T17:46:57.000Z,CNC-09,11.008
2025-03-10T17:46:58.000Z,CNC-09,12.288
2025-03-10T17:46:59.000Z,CNC-09,10.359
2025-03-10T17:47:00.000Z,CNC-09,11.061
2025-03-10T17:47:01.000Z,CNC-09,10.735
2025-03-10T17:47:02.000Z,CNC-09,10.509
2025-03-10T17:47:03.000Z,CNC-09,10.162
2025-03-10T17:47:04.000Z,CNC-09,9.283
2025-03-10T17:47:05.000Z,CNC-09,9.591
2025-03-10T17:47:06.000Z,CNC-09,10.179
2025-03-10T17:47:07.000Z,CNC-09,9.107
2025-03-10T17:47:08.000Z,CNC-09,10.647
2025-03-10T17:47:09.000Z,CNC-09,10.289
2025-03-10T17:47:10.000Z,CNC-09,11.916
2025-03-10T17:47:11.000Z,CNC-09,11.766
2025-03-10T17:47:12.000Z,CNC-09,8.632
2025-03-10T17:47:13.000Z,CNC-09,10.565
2025-03-10T17:47:14.000Z,CNC-09,10.32
2025-03-10T17:47:15.000Z,CNC-09,8.388
2025-03-10T17:47:16.000Z,CNC-09,10.206
2025-03-10T17:47:17.000Z,CNC-09,8.709
2025-03-10T17:47:18.000Z,CNC-09,10.062
2025-03-10T17:47:19.000Z,CNC-09,10.249
2025-03-10T17:47:20.000Z,CNC-09,9.865
2025-03-10T17:47:21.000Z,CNC-09,9.998
2025-03-10T17:47:22.000Z,CNC-09,10.952
2025-03-10T17:47:23.000Z,CNC-09,10.856
2025-03-10T17:47:24.000Z,CNC-09,11.148
2025-03-10T17:47:25.000Z,CNC-09,10.15
2025-03-10T17:47:26.000Z,CNC-09,11.664
2025-03-10T17:47:27.000Z,CNC-09,11.677
2025-03-10T17:47:28.000Z,CNC-09,13.287
2025-03-10T17:47:29.000Z,CNC-09,12.439
2025-03-10T17:47:30.000Z,CNC-09,9.449
2025-03-10T17:47:31.000Z,CNC-09,9.594
2025-03-10T17:47:32.000Z,CNC-09,10.438
2025-03-10T17:47:33.000Z,CNC-09,9.529
2025-03-10T17:47:34.000Z,CNC-09,9.446
2025-03-10T17:47:35.000Z,CNC-09,10.219
2025-03-10T17:47:36.000Z,CNC-09,10.452
2025-03-10T17:47:37.000Z,CNC-09,10.449
2025-03-10T17:47:38.000Z,CNC-09,10.753
2025-03-10T17:47:39.000Z,CNC-09,10.532
2025-03-10T17:47:40.000Z,CNC-09,11.21
2025-03-10T17:47:41.000Z,CNC-09,11.867
2025-03-10T17:47:42.000Z,CNC-09,10.268
2025-03-10T17:47:43.000Z,CNC-09,10.232
2025-03-10T17:47:44.000Z,CNC-09,9.58
2025-03-10T17:47:45.000Z,CNC-09,10.385
2025-03-10T17:47:46.000Z,CNC-09,10.484
2025-03-10T17:47:47.000Z,CNC-09,10.146
2025-03-10T17:47:48.000Z,CNC-09,10.208
2025-03-10T17:47:49.000Z,CNC-09,10.096
2025-03-10T17:47:50.000Z,CNC-09,9.85
2025-03-10T17:47:51.000Z,CNC-09,11.403
2025-03-10T17:47:52.000Z,CNC-09,8.577
2025-03-10T17:47:53.000Z,CNC-09,11.186
2025-03-10T17:47:54.000Z,CNC-09,9.482
2025-03-10T17:47:55.000Z,CNC-09,10.425
2025-03-10T17:47:56.000Z,CNC-09,9.958
2025-03-10T17:47:57.000Z,CNC-09,8.734
2025-03-10T17:47:58.000Z,CNC-09,10.78
2025-03-10T17:47:59.000Z,CNC-09,9.971
2025-03-10T17:48:00.000Z,CNC-09,10.247
2025-03-10T17:48:01.000Z,CNC-09,10.74
2025-03-10T17:48:02.000Z,CNC-09,10.929
2025-03-10T17:48:03.000Z,CNC-09,10.586
2025-03-10T17:48:04.000Z,CNC-09,9.734
2025-03-10T17:48:05.000Z,CNC-09,10.935
2025-03-10T17:48:06.000Z,CNC-09,10.041
2025-03-10T17:48:07.000Z,CNC-09,10.898
2025-03-10T17:48:08.000Z,CNC-09,10.085
2025-03-10T17:48:09.000Z,CNC-09,9.775
2025-03-10T17:48:10.000Z,CNC-09,10.38
2025-03-10T17:48:11.000Z,CNC-09,11.364
2025-03-10T17:48:12.000Z,CNC-09,12.167
2025-03-10T17:48:13.000Z,CNC-09,11.624
2025-03-10T17:48:14.000Z,CNC-09,9.845
2025-03-10T17:48:15.000Z,CNC-09,10.442
2025-03-10T17:48:16.000Z,CNC-09,9.981
2025-03-10T17:48:17.000Z,CNC-09,10.214
2025-03-10T17:48:18.000Z,CNC-09,10.008
2025-03-10T17:48:19.000Z,CNC-09,10.554
2025-03-10T17:48:20.000Z,CNC-09,11.057
2025-03-10T17:48:21.000Z,CNC-09,10.212
2025-03-10T17:48:22.000Z,CNC-09,11.861
2025-03-10T17:48:23.000Z,CNC-09,10.918
2025-03-10T17:48:24.000Z,CNC-09,10.767
2025-03-10T17:48:25.000Z,CNC-09,10.346
2025-03-10T17:48:26.000Z,CNC-09,10.247
2025-03-10T17:48:27.000Z,CNC-09,8.813
2025-03-10T17:48:28.000Z,CNC-09,10.641
2025-03-10T17:48:29.000Z,CNC-09,9.565
2025-03-10T17:48:30.000Z,CNC-09,11.94
2025-03-10T17:48:31.000Z,CNC-09,10.326
2025-03-10T17:48:32.000Z,CNC-09,11.623
2025-03-10T17:48:33.000Z,CNC-09,8.839
2025-03-10T17:48:34.000Z,CNC-09,10.157
2025-03-10T17:48:35.000Z,CNC-09,10.434
2025-03-10T17:48:36.000Z,CNC-09,9.578
2025-03-10T17:48:37.000Z,CNC-09,10.878
2025-03-10T17:48:38.000Z,CNC-09,8.712
2025-03-10T17:48:39.000Z,CNC-09,9.058
2025-03-10T17:48:40.000Z,CNC-09,9.885
2025-03-10T17:48:41.000Z,CNC-09,10.015
2025-03-10T17:48:42.000Z,CNC-09,8.608
2025-03-10T17:48:43.000Z,CNC-09,12.627
2025-03-10T17:48:44.000Z,CNC-09,10.283
2025-03-10T17:48:45.000Z,CNC-09,11.805
2025-03-10T17:48:46.000Z,CNC-09,9.632
2025-03-10T17:48:47.000Z,CNC-09,9.949
2025-03-10T17:48:48.000Z,CNC-09,11.14
2025-03-10T17:48:49.000Z,CNC-09,10.045
2025-03-10T17:48:50.000Z,CNC-09,9.745
2025-03-10T17:48:51.000Z,CNC-09,11.25
2025-03-10T17:48:52.000Z,CNC-09,9.582
2025-03-10T17:48:53.000Z,CNC-09,9.823
2025-03-10T17:48:54.000Z,CNC-09,8.762
2025-03-10T17:48:55.000Z,CNC-09,10.599
2025-03-10T17:48:56.000Z,CNC-09,11.335
2025-03-10T17:48:57.000Z,CNC-09,10.416
2025-03-10T17:48:58.000Z,CNC-09,11.779
2025-03-10T17:48:59.000Z,CNC-09,10.642
2025-03-10T17:49:00.000Z,CNC-09,9.995
2025-03-10T17:49:01.000Z,CNC-09,9.994
2025-03-10T17:49:02.000Z,CNC-09,11.482
2025-03-10T17:49:03.000Z,CNC-09,9.622
2025-03-10T17:49:04.000Z,CNC-09,9.691
2025-03-10T17:49:05.000Z,CNC-09,10.631
2025-03-10T17:49:06.000Z,CNC-09,10.633
2025-03-10T17:49:07.000Z,CNC-09,11.863
2025-03-10T17:49:08.000Z,CNC-09,8.591
2025-03-10T17:49:09.000Z,CNC-09,9.453
2025-03-10T17:49:10.000Z,CNC-09,12.059
2025-03-10T17:49:11.000Z,CNC-09,11.928
2025-03-10T17:49:12.000Z,CNC-09,12.018
2025-03-10T17:49:13.000Z,CNC-09,11.923
2025-03-10T17:49:14.000Z,CNC-09,11.112
2025-03-10T17:49:15.000Z,CNC-09,11.91
2025-03-10T17:49:16.000Z,CNC-09,11.348
2025-03-10T17:49:17.000Z,CNC-09,9.769
2025-03-10T17:49:18.000Z,CNC-09,10.74
2025-03-10T17:49:19.000Z,CNC-09,11.72
2025-03-10T17:49:20.000Z,CNC-09,8.165
2025-03-10T17:49:21.000Z,CNC-09,10.374
2025-03-10T17:49:22.000Z,CNC-09,9.696
2025-03-10T17:49:23.000Z,CNC-09,9.173
2025-03-10T17:49:24.000Z,CNC-09,9.956
2025-03-10T17:49:25.000Z,CNC-09,9.441
2025-03-10T17:49:26.000Z,CNC-09,9.188
2025-03-10T17:49:27.000Z,CNC-09,10.966
2025-03-10T17:49:28.000Z,CNC-09,10.491
2025-03-10T17:49:29.000Z,CNC-09,10.412
2025-03-10T17:49:30.000Z,CNC-09,10.018
2025-03-10T17:49:31.000Z,CNC-09,8.114
2025-03-10T17:49:32.000Z,CNC-09,9.864
2025-03-10T17:49:33.000Z,CNC-09,10.059
2025-03-10T17:49:34.000Z,CNC-09,11.744
2025-03-10T17:49:35.000Z,CNC-09,9.866
2025-03-10T17:49:36.000Z,CNC-09,10.791
2025-03-10T17:49:37.000Z,CNC-09,9.887
2025-03-10T17:49:38.000Z,CNC-09,9.886
2025-03-10T17:49:39.000Z,CNC-09,9.894
2025-03-10T17:49:40.000Z,CNC-09,10.608
2025-03-10T17:49:41.000Z,CNC-09,11.404
2025-03-10T17:49:42.000Z,CNC-09,11.202
2025-03-10T17:49:43.000Z,CNC-09,10.322
2025-03-10T17:49:44.000Z,CNC-09,10.903
2025-03-10T17:49:45.000Z,CNC-09,11.297
2025-03-10T17:49:46.000Z,CNC-09,10.639
2025-03-10T17:49:47.000Z,CNC-09,10.772
2025-03-10T17:49:48.000Z,CNC-09,10.047
2025-03-10T17:49:49.000Z,CNC-09,10.809
2025-03-10T17:49:50.000Z,CNC-09,11.61
2025-03-10T17:49:51.000Z,CNC-09,8.55
2025-03-10T17:49:52.000Z,CNC-09,10.877
2025-03-10T17:49:53.000Z,CNC-09,10.38
2025-03-10T17:49:54.000Z,CNC-09,11.163
2025-03-10T17:49:55.000Z,CNC-09,10.097
2025-03-10T17:49:56.000Z,CNC-09,9.766
2025-03-10T17:49:57.000Z,CNC-09,11.861
2025-03-10T17:49:58.000Z,CNC-09,11.737
2025-03-10T17:49:59.000Z,CNC-09,10.816
2025-03-10T17:50:00.000Z,CNC-09,11.004
2025-03-10T17:50:01.000Z,CNC-09,11.15
2025-03-10T17:50:02.000Z,CNC-09,10.395
2025-03-10T17:50:03.000Z,CNC-09,9.148
